,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9,Item,Modifier Group_1,Modifier Group_2,Modifier Group_3,Modifier Group_4,Modifier Group_5,Modifier Group_6,Modifier Group_7,Modifier Group_8,Modifier Group_9,Modifier Group_10,Modifier Group_11,Modifier Group_12,Modifier Group_13,Modifier Group_14,Modifier Group_15,Modifier Group_16,Modifier Group_17,Modifier Group_18,Modifier Group_19,Modifier Group_20,Modifier Group_21,Modifier,Quantity,Hour,day_of_week,is_weekend,lag_1,lag_2,rolling_mean_3,rolling_mean_5
9361,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.24966297351264544,-0.6754590555736546,-0.412319021052952,3.1910290921059725,-0.4108664749986189,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3145168109258701,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
9362,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.24966297351264544,-0.6754590555736546,-0.412319021052952,3.1910290921059725,-0.4108664749986189,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.2594032226848246,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
9363,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.24966297351264544,-0.6754590555736546,-0.412319021052952,3.1910290921059725,-0.4108664749986189,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3145168109258701,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
9364,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.24966297351264544,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,2.433880739486865,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,0.7239944417828974,0.2340693381043917,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
9365,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.24966297351264544,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,2.433880739486865,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,0.7239944417828974,0.2340693381043917,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
9366,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.24966297351264544,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,2.433880739486865,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,0.7239944417828974,0.2340693381043917,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
9367,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.17216126070321242,1.4804746368389703,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,0.7239944417828974,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,0.0480041774834607,-0.08531303033299177
9368,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.17216126070321242,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,3.1221740746768694,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,0.38630119889456915,-0.1496935513303842,0.0480041774834607,-0.08531303033299177
9369,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.17216126070321242,1.4804746368389703,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,0.38625224065182834,0.0480041774834607,-0.08531303033299177
9370,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.17216126070321242,-0.6754590555736546,2.4253064955535373,-0.3133785280973522,-0.4108664749986189,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.26250056065372096,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.08531303033299177
9371,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.17216126070321242,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,2.433880739486865,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,0.7239944417828974,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.08531303033299177
9372,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.3006003136086859,1.4804746368389703,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,-0.320289636670401,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,0.7239944417828974,1.046851371784298,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,0.6386243946746208,0.3458423903320322
9373,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.3006003136086859,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,3.1221740746768694,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,1.4582104220842242,-0.1496935513303842,0.6386243946746208,0.3458423903320322
9374,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.3006003136086859,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,3.1221740746768694,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,1.4581438246162532,0.6386243946746208,0.3458423903320322
9375,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.3006003136086859,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,3.1221740746768694,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,0.3458423903320322
9376,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.3006003136086859,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,3.1221740746768694,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,0.3458423903320322
9377,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.3006003136086859,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,3.1221740746768694,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
9378,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.3006003136086859,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,3.1221740746768694,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
9379,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.3006003136086859,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,3.1221740746768694,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
9380,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.3006003136086859,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,3.1221740746768694,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
9381,0.3060575374083577,-0.09854676629436669,-0.2315147846580498,-0.052818982992195534,-0.11877140331585238,-0.06565714717175554,-0.05856373337994947,-0.026756401538078938,-0.006304413373258617,-0.3006003136086859,-0.6754590555736546,-0.412319021052952,-0.3133785280973522,-0.4108664749986189,3.1221740746768694,-0.4221673127927298,-0.16476434490921818,-0.0848850762023751,-0.08247695970146676,-0.10665604765321515,-0.036784862638235924,-0.05822109004654866,-0.05128358389666534,-0.0378528178725907,-0.026756401538078938,-0.04089059897382374,-0.015444130559980604,-0.006304413373258618,-0.006304413373258618,-0.008915964082325024,-0.008915964082325024,-0.3309760067809983,-0.5787126955755145,-0.9100506652187581,-1.4560755210035297,-0.2645711127421884,-0.14965341270025836,-0.1496935513303842,-0.24730593111211938,-0.30089074066550375
